Country,Position,Rank,Agent_IDs,Original_USD,Converted_PKR,Final_PKR
Timor-Leste,3|0.198,3,3001,0.198000,55.44,77.62
Timor-Leste,3|0.12,3,3182,0.120000,33.60,67.20
Timor-Leste,3|0.335,3,"3160,3370",0.335000,93.80,131.32
Lesotho,3|0.129,3,2266,0.129000,36.12,72.24
Lesotho,3|0.198,3,3001,0.198000,55.44,77.62
Lesotho,3|0.284,3,"2579,3370,3428,3371,3309",0.284000,79.52,111.33
Lesotho,3|0.12,3,3182,0.120000,33.60,67.20
Ecuador,3|0.335,3,"2750,2579,3370,3371,3309",0.335000,93.80,131.32
Ecuador,3|0.129,3,2266,0.129000,36.12,72.24
Ecuador,3|0.198,3,3001,0.198000,55.44,77.62
Ecuador,3|0.12,3,3182,0.120000,33.60,67.20
Ecuador,3|0.118,3,3193,0.118000,33.04,66.08
Ecuador,3|0.018,3,3160,0.018000,5.04,10.08
Ecuador,3|0.054,3,3168,0.054000,15.12,30.24
Ecuador,3|0.332,3,3335,0.332000,92.96,130.14
El Salvador,3|0.335,3,"2750,2579,3193,2260,3370",0.335000,93.80,131.32
El Salvador,3|0.129,3,2266,0.129000,36.12,72.24
El Salvador,3|0.198,3,3001,0.198000,55.44,77.62
El Salvador,3|0.12,3,3182,0.120000,33.60,67.20
El Salvador,3|0.164,3,2920,0.164000,45.92,91.84
El Salvador,3|0.332,3,3335,0.332000,92.96,130.14
Morocco,3|0.335,3,"2750,2579,3330,3370",0.335000,93.80,131.32
Morocco,3|0.118,3,"2217,3193",0.118000,33.04,66.08
Morocco,3|0.129,3,2266,0.129000,36.12,72.24
Morocco,3|0.198,3,3001,0.198000,55.44,77.62
Morocco,3|0.12,3,3182,0.120000,33.60,67.20
Morocco,3|0.177,3,2738,0.177000,49.56,99.12
Morocco,3|0.104,3,3160,0.104000,29.12,58.24
Morocco,3|0.132,3,2263,0.132000,36.96,73.92
Morocco,3|0.012,3,3237,0.012000,3.36,6.72
Morocco,3|0.067,3,3309,0.067000,18.76,37.52
Morocco,3|0.147,3,2840,0.147000,41.16,82.32
Morocco,3|0.15,3,3340,0.150000,42.00,84.00
Morocco,3|0.148,3,3335,0.148000,41.44,82.88
Morocco,3|0.051,3,3168,0.051000,14.28,28.56
Uganda,3|0.335,3,"2750,2579,2567,3370,3309",0.335000,93.80,131.32
Uganda,3|0.12,3,"2268,3182",0.120000,33.60,67.20
Uganda,3|0.129,3,2266,0.129000,36.12,72.24
Uganda,3|0.118,3,3193,0.118000,33.04,66.08
Uganda,3|0.26,3,3371,0.260000,72.80,101.92
Malawi,3|0.335,3,"2750,2579,3370,3371,3309",0.335000,93.80,131.32
Malawi,3|0.129,3,2266,0.129000,36.12,72.24
Malawi,3|0.198,3,3001,0.198000,55.44,77.62
Malawi,3|0.12,3,3182,0.120000,33.60,67.20
Malawi,3|0.118,3,3193,0.118000,33.04,66.08
Ghana,3|0.335,3,"2750,2579,3160,3330,3370,3309",0.335000,93.80,131.32
Ghana,3|0.12,3,2268,0.120000,33.60,67.20
Ghana,3|0.129,3,2266,0.129000,36.12,72.24
Ghana,2|0.12,2,3182,0.120000,33.60,67.20
Ghana,3|0.118,3,3193,0.118000,33.04,66.08
Ghana,3|0.222,3,3335,0.222000,62.16,87.02
Kenya,3|0.335,3,"2750,2579,3330,2567,3370,3309",0.335000,93.80,131.32
Kenya,3|0.129,3,2266,0.129000,36.12,72.24
Kenya,3|0.198,3,3001,0.198000,55.44,77.62
Kenya,3|0.12,3,3182,0.120000,33.60,67.20
Kenya,3|0.118,3,3193,0.118000,33.04,66.08
Kenya,3|0.164,3,2738,0.164000,45.92,91.84
Kenya,3|0.123,3,2263,0.123000,34.44,68.88
Kenya,3|0.188,3,3160,0.188000,52.64,73.70
Kenya,3|0.016,3,3237,0.016000,4.48,8.96
Kenya,3|0.045,3,3340,0.045000,12.60,25.20
Panama,3|0.335,3,"2750,2579,3370,3371,3309",0.335000,93.80,131.32
Panama,3|0.129,3,2266,0.129000,36.12,72.24
Panama,3|0.198,3,3001,0.198000,55.44,77.62
Panama,3|0.12,3,3182,0.120000,33.60,67.20
Panama,3|0.118,3,3193,0.118000,33.04,66.08
Jamaica,3|0.129,3,2266,0.129000,36.12,72.24
Jamaica,3|0.198,3,3001,0.198000,55.44,77.62
Jamaica,3|0.335,3,"2579,3370,3309",0.335000,93.80,131.32
Jamaica,3|0.12,3,3182,0.120000,33.60,67.20
Jamaica,3|0.26,3,3371,0.260000,72.80,101.92
Jamaica,3|0.222,3,3335,0.222000,62.16,87.02
Venezuela,3|0.335,3,"2750,2579,3370,3371,3309",0.335000,93.80,131.32
Venezuela,3|0.129,3,2266,0.129000,36.12,72.24
Venezuela,3|0.198,3,3001,0.198000,55.44,77.62
Venezuela,3|0.12,3,3182,0.120000,33.60,67.20
Venezuela,3|0.118,3,3193,0.118000,33.04,66.08
Venezuela,3|0.091,3,3160,0.091000,25.48,50.96
Venezuela,3|0.332,3,3335,0.332000,92.96,130.14
Kazakhstan,3|0.335,3,"2750,2579,2738,3330,2567,3370,3309",0.335000,93.80,131.32
Kazakhstan,3|0.129,3,2266,0.129000,36.12,72.24
Kazakhstan,3|0.198,3,3001,0.198000,55.44,77.62
Kazakhstan,3|0.12,3,3182,0.120000,33.60,67.20
Kazakhstan,3|0.118,3,"3193,3328",0.118000,33.04,66.08
Kazakhstan,3|0.227,3,"3371,3421",0.227000,63.56,88.98
Colombia,1|0.131,1,2286,0.131000,36.68,73.36
Colombia,3|0.335,3,2750,0.335000,93.80,131.32
Colombia,3|0.154,3,2217,0.154000,43.12,86.24
Colombia,3|0.129,3,2266,0.129000,36.12,72.24
Colombia,3|0.198,3,3001,0.198000,55.44,77.62
Colombia,3|1.189,3,"2579,3330,3406,3370,3309",1.189000,332.92,416.15
Colombia,3|0.067,3,3160,0.067000,18.76,37.52
Colombia,3|0.12,3,3182,0.120000,33.60,67.20
Colombia,1|0.104,1,3109,0.104000,29.12,58.24
Colombia,1|0.075,1,2335,0.075000,21.00,42.00
Colombia,3|0.118,3,"3193,3340,3371",0.118000,33.04,66.08
Colombia,1|0.034,1,3243,0.034000,9.52,19.04
Colombia,1|0.035,1,3253,0.035000,9.80,19.60
Colombia,3|0.132,3,3335,0.132000,36.96,73.92
Colombia,2|0.05,2,2236,0.050000,14.00,28.00
Colombia,2|0.066,2,3288,0.066000,18.48,36.96
Paraguay,3|0.335,3,"2750,2579,3160,3370,3371",0.335000,93.80,131.32
Paraguay,3|0.129,3,2266,0.129000,36.12,72.24
Paraguay,3|0.198,3,3001,0.198000,55.44,77.62
Paraguay,3|0.12,3,3182,0.120000,33.60,67.20
Paraguay,3|0.118,3,3193,0.118000,33.04,66.08
Paraguay,3|0.29,3,"3335,3418",0.290000,81.20,113.68
Paraguay,3|0.228,3,"3309,3328",0.228000,63.84,89.38
Turkey,3|0.335,3,2750,0.335000,93.80,131.32
Turkey,3|0.129,3,2266,0.129000,36.12,72.24
Turkey,3|0.198,3,3001,0.198000,55.44,77.62
Turkey,3|1.25,3,"2579,3406,3370,3330,3160,3309",1.250000,350.00,437.50
Turkey,3|0.12,3,3182,0.120000,33.60,67.20
Turkey,1|0.118,1,3193,0.118000,33.04,66.08
Turkey,3|0.6,3,2567,0.600000,168.00,210.00
Turkey,1|0.079,1,"3329,3335",0.079000,22.12,44.24
Turkey,3|1.06,3,3371,1.060000,296.80,371.00
Kyrgyzstan,3|0.335,3,"2750,3330,2579,3370,3309",0.335000,93.80,131.32
Kyrgyzstan,3|0.198,3,3001,0.198000,55.44,77.62
Kyrgyzstan,3|0.12,3,3182,0.120000,33.60,67.20
Kyrgyzstan,3|0.118,3,3193,0.118000,33.04,66.08
Kyrgyzstan,3|0.226,3,3371,0.226000,63.28,88.59
Jordan,3|0.129,3,2266,0.129000,36.12,72.24
Jordan,3|0.198,3,3001,0.198000,55.44,77.62
Jordan,3|0.335,3,"2579,3370,3428,3371,3309",0.335000,93.80,131.32
Jordan,3|0.12,3,3182,0.120000,33.60,67.20
Jordan,3|0.118,3,3193,0.118000,33.04,66.08
Jordan,3|0.332,3,3335,0.332000,92.96,130.14
Cameroon,3|0.314,3,"2750,2579,3330,3370",0.314000,87.92,123.09
Cameroon,3|0.129,3,2266,0.129000,36.12,72.24
Cameroon,3|0.198,3,3001,0.198000,55.44,77.62
Cameroon,3|0.12,3,3182,0.120000,33.60,67.20
Cameroon,3|0.124,3,3109,0.124000,34.72,69.44
Cameroon,3|0.118,3,3193,0.118000,33.04,66.08
Cameroon,3|0.093,3,3160,0.093000,26.04,52.08
Cameroon,3|0.214,3,2567,0.214000,59.92,83.89
Cameroon,3|0.042,3,3168,0.042000,11.76,23.52
Israel,3|0.198,3,3001,0.198000,55.44,77.62
Israel,3|1.334,3,2579,1.334000,373.52,466.90
Israel,3|0.12,3,3182,0.120000,33.60,67.20
Israel,3|0.118,3,3193,0.118000,33.04,66.08
Israel,3|1.051,3,2738,1.051000,294.28,367.85
Israel,3|1.152,3,2263,1.152000,322.56,403.20
Israel,3|1.25,3,"3330,3370",1.250000,350.00,437.50
Israel,3|0.295,3,3335,0.295000,82.60,115.64
Cote d`Ivoire Ivory Coast,3|0.33,3,"2750,3193,3330,2567,2260,3370,32",0.330000,92.40,129.36
Cote d`Ivoire Ivory Coast,3|0.129,3,2266,0.129000,36.12,72.24
Cote d`Ivoire Ivory Coast,3|0.198,3,3001,0.198000,55.44,77.62
Cote d`Ivoire Ivory Coast,3|0.12,3,3182,0.120000,33.60,67.20
Cote d`Ivoire Ivory Coast,3|0.223,3,3237,0.223000,62.44,87.42
Cote d`Ivoire Ivory Coast,3|0.328,3,2840,0.328000,91.84,128.58
Cote d`Ivoire Ivory Coast,1|0.117,1,3109,0.117000,32.76,65.52
Cote d`Ivoire Ivory Coast,3|0.106,3,3168,0.106000,29.68,59.36
Cote d`Ivoire Ivory Coast,3|0.084,3,2920,0.084000,23.52,47.04
Belarus,3|0.384,3,"2750,2579,3330,3370,3309",0.384000,107.52,134.40
Belarus,3|0.129,3,2266,0.129000,36.12,72.24
Belarus,3|0.198,3,3001,0.198000,55.44,77.62
Belarus,3|0.12,3,3182,0.120000,33.60,67.20
Belarus,3|0.24,3,3328,0.240000,67.20,94.08
Belarus,3|0.347,3,3371,0.347000,97.16,136.02
Belarus,3|0.295,3,3335,0.295000,82.60,115.64
Bulgaria,3|0.584,3,"2750,2263",0.584000,163.52,204.40
