Country,Rank,Agent_IDs,Original_USD,Converted_PKR,Final_PKR
Nigeria,Bronze,3335,0.089000,24.92,37.38
Nigeria,Bronze,2920,0.072000,20.16,30.24
Swaziland,Bronze,"2266,3182",0.054000,15.12,24.19
Swaziland,Bronze,3001,0.099000,27.72,41.58
Swaziland,Bronze,"3370,3309,3042,2260,3271",0.143000,40.04,60.06
Swaziland,Bronze,3335,0.138000,38.64,57.96
Congo (Dem. Republic),Bronze,"2750,3160,3330,3370",0.143000,40.04,60.06
Congo (Dem. Republic),Silver,2266,0.054000,15.12,24.19
Congo (Dem. Republic),Bronze,3001,0.099000,27.72,41.58
Congo (Dem. Republic),Bronze,3182,0.054000,15.12,24.19
Congo (Dem. Republic),Bronze,2920,0.082000,22.96,34.44
France,Bronze,2263,0.106000,29.68,44.52
France,Bronze,"2750,3329",0.188000,52.64,73.70
France,Bronze,2738,0.140000,39.20,58.80
France,Bronze,"2579,3370,3309,3330,3271",5.883000,1647.24,1976.69
France,Bronze,2266,0.054000,15.12,24.19
France,Bronze,3001,0.099000,27.72,41.58
France,Bronze,3193,0.067000,18.76,30.02
France,Bronze,2442,0.270000,75.60,105.84
France,Silver,3109,0.135000,37.80,56.70
France,Bronze,3160,0.267000,74.76,104.66
France,Bronze,3414,0.327000,91.56,128.18
France,Silver,3418,0.327000,91.56,128.18
France,Bronze,3168,0.116000,32.48,48.72
France,Bronze,3394,1.344000,376.32,451.58
France,Bronze,3371,0.359000,100.52,125.65
France,Bronze,3270,0.046000,12.88,20.61
Botswana,Bronze,"2266,3182",0.054000,15.12,24.19
Botswana,Bronze,3001,0.099000,27.72,41.58
Botswana,Bronze,"2579,3160,3370,2260,3271",0.143000,40.04,60.06
Botswana,Bronze,"3371,3328",0.118000,33.04,49.56
Botswana,Bronze,3309,0.063000,17.64,28.22
Mexico,Bronze,"2750,2579,3330,3370,3414,3371,3309,2260,3271",0.143000,40.04,60.06
Mexico,Bronze,3001,0.099000,27.72,41.58
Mexico,Bronze,3182,0.054000,15.12,24.19
Mexico,Gold,3193,0.067000,18.76,30.02
Mexico,Bronze,3160,0.094000,26.32,39.48
Tanzania,Bronze,"2750,2579,3160,3330,3370,3309,3042,2260,3271",0.136000,38.08,57.12
Tanzania,Silver,2266,0.054000,15.12,24.19
Tanzania,Bronze,3001,0.099000,27.72,41.58
Tanzania,Bronze,3182,0.054000,15.12,24.19
Tanzania,Bronze,3193,0.067000,18.76,30.02
Tanzania,Bronze,3168,0.066000,18.48,29.57
Tanzania,Bronze,2920,0.063000,17.64,28.22
Sri Lanka,Bronze,"2266,3182,3160",0.054000,15.12,24.19
Sri Lanka,Bronze,3001,0.099000,27.72,41.58
Sri Lanka,Bronze,"2579,3411,3370,2260,3271,3042",0.143000,40.04,60.06
Sri Lanka,Bronze,3193,0.067000,18.76,30.02
Sri Lanka,Bronze,2920,0.063000,17.64,28.22
Honduras,Bronze,"2750,3160,3370,2579,3371,3309,2260,3042,3271",0.100000,28.00,42.00
Honduras,Bronze,"2266,3182",0.054000,15.12,24.19
Honduras,Bronze,3001,0.099000,27.72,41.58
Honduras,Bronze,3193,0.067000,18.76,30.02
Honduras,Bronze,2920,0.063000,17.64,28.22
