Country,Position,Rank,Agent_IDs,Original_USD,Converted_PKR,Final_PKR
Botswana,3|0.4,Bronze,3328,0.400000,116.00,145.00
Mexico,3|0.13,Bronze,"2750,3330,3370",0.130000,37.70,75.40
Mexico,3|0.118,Bronze,3001,0.118000,34.22,68.44
Mexico,3|0.267,Bronze,"2579,3193",0.267000,77.43,108.40
Mexico,3|0.094,Bronze,3414,0.094000,27.26,54.52
Mexico,3|0.203,Bronze,3109,0.203000,58.87,82.42
Tanzania,3|0.181,Bronze,"2750,3193,3160,3330,2579,3371,3309,3393",0.181000,52.49,73.49
Tanzania,3|0.118,Bronze,3001,0.118000,34.22,68.44
Tanzania,3|0.051,Bronze,3168,0.051000,14.79,133.11
Tanzania,3|0.135,Bronze,2920,0.135000,39.15,78.30
Sri Lanka,3|0.502,Bronze,"2579,3193,2567,3370",0.502000,145.58,181.98
Sri Lanka,3|0.118,Bronze,3001,0.118000,34.22,68.44
Sri Lanka,3|0.018,Bronze,3168,0.018000,5.22,46.98
Honduras,3|0.181,Bronze,"2750,3193,3160,3370,3371,3393,3309",0.181000,52.49,73.49
Honduras,3|0.118,Bronze,3001,0.118000,34.22,68.44
Argentinas,3|0.181,Bronze,"2286,2750,2579,3160,3193,2260",0.181000,52.49,73.49
Argentinas,3|0.118,Bronze,3001,0.118000,34.22,68.44
Argentinas,3|0.05,Bronze,2263,0.050000,14.50,130.50
Argentinas,3|0.066,Bronze,2738,0.066000,19.14,172.26
Argentinas,3|0.008,Bronze,3237,0.008000,2.32,20.88
Argentinas,3|0.032,Bronze,2739,0.032000,9.28,83.52
Argentinas,3|0.027,Bronze,3393,0.027000,7.83,70.47
Argentinas,3|0.006,Bronze,"3056,2920,2556",0.006000,1.74,15.66
Argentinas,3|0.045,Bronze,3335,0.045000,13.05,117.45
Myanmar,3|0.06,Bronze,2217,0.060000,17.40,156.60
Myanmar,3|0.118,Bronze,3001,0.118000,34.22,68.44
