Service,Country,Position,Rank,Agent_IDs,Original_USD,Converted_PKR,Final_PKR
Twitter,Nicaragua,3|0.099,3,3001,0.099000,27.72,41.58
Twitter,"Moldova, Republic of",3|0.054,3,2266,0.054000,15.12,22.68
Twitter,"Moldova, Republic of",3|0.502,3,"2579,2738,2750,3193,3370",0.502000,140.56,175.70
Twitter,"Moldova, Republic of",3|0.099,3,3001,0.099000,27.72,41.58
Twitter,"Moldova, Republic of",3|0.376,3,"3239,3418",0.376000,105.28,131.60
Twitter,"Moldova, Republic of",3|0.059,3,3335,0.059000,16.52,24.78
Twitter,United States,2|0.139,2,2495,0.139000,38.92,58.38
Twitter,United States,3|0.35,3,2617,0.350000,98.00,137.20
Twitter,United States,3|0.099,3,3001,0.099000,27.72,41.58
Twitter,United States,3|0.24,3,3170,0.240000,67.20,94.08
Twitter,United States,3|0.267,3,3177,0.267000,74.76,104.66
Twitter,United States,3|0.369,3,3193,0.369000,103.32,129.15
Twitter,United States,3|0.091,3,3196,0.091000,25.48,38.22
Twitter,United States,3|0.078,3,3237,0.078000,21.84,32.76
Twitter,United States,3|0.502,3,3370,0.502000,140.56,175.70
Twitter,Saudi Arabia,3|0.054,3,2266,0.054000,15.12,22.68
Twitter,Saudi Arabia,3|0.036,3,2377,0.036000,10.08,15.12
Twitter,Saudi Arabia,3|0.502,3,"2567,2579,3160,3193,3330,3370",0.502000,140.56,175.70
Twitter,Saudi Arabia,3|0.099,3,3001,0.099000,27.72,41.58
Twitter,Thailand,3|0.099,3,"2217,3001",0.099000,27.72,41.58
Twitter,Thailand,3|0.054,3,2266,0.054000,15.12,22.68
Twitter,Thailand,3|0.21,3,"2579,2750,3160,3193,3309,3330,3370",0.210000,58.80,82.32
Twitter,Thailand,3|0.103,3,2840,0.103000,28.84,43.26
Twitter,Thailand,3|0.014,3,3237,0.014000,3.92,5.88
Twitter,Thailand,3|0.207,3,"3335,3340",0.207000,57.96,81.14
Twitter,Benin,3|0.054,3,2266,0.054000,15.12,22.68
Twitter,Benin,3|0.178,3,"2579,2750,3193,3309,3370,3371,3393",0.178000,49.84,74.76
Twitter,Benin,3|0.099,3,3001,0.099000,27.72,41.58
Twitter,Costa Rica,3|0.054,3,2266,0.054000,15.12,22.68
Twitter,Costa Rica,3|0.216,3,"2579,3370",0.216000,60.48,84.67
